22180964,[Efficacy of topiramate for relapsed epileptic spasms with tuberous sclerosis: report of three cases].,2011-12-21
22180960,[Lamotrigine add-on therapy for childhood-onset refractory epilepsy: comparison of the efficacy between 3 months and 6 months after initiation].,2011-12-21
22178816,Resting-state fMRI study of treatment-naïve temporal lobe epilepsy patients with depressive symptoms.,2010-10-12
22178392,Are patients referred for presurgical evaluation drug resistant according to the new consensus definition? A study in a tertiary center.,2011-03-02
22178327,"Marijuana, endocannabinoids, and epilepsy: potential and challenges for improved therapeutic intervention.",2011-09-03
22178301,Molecular biology of epilepsy genes.,2011-06-30
22178256,Deletion of the RMGA and CHD2 genes in a child with epilepsy and mental deficiency.,2011-04-23
22178094,"Synthesis and anticonvulsant activity of novel 2,6-diketopiperazine derivatives. Part 2: Perhydropyrido[1,2-a]pyrazines.",2011-08-24
22178046,Linear scleroderma en coup de sabre and epilepsy: presentation of a case in a child.,2011-05-06
22178034,Ictal MEG onset source localization compared to intracranial EEG and outcome: improved epilepsy presurgical evaluation in pediatrics.,2011-09-03
22177250,[Clinicopathologic and radiologic features of focal cortical dysplasia].,2011-12-20
22176870,Epilepsy and the frontal lobes.,2010-11-23
22175726,Requirement of longitudinal synchrony of epileptiform discharges in the hippocampus for seizure generation: a pilot study.,2011-12-20
22175232,Choice of antiepileptic drugs for the elderly: possible drug interactions and adverse effects.,2011-12-20
22175149,[Case report; Improvement of cognitive function and abolisnment of epileptic disharges after the resection of lung cancer (large cell neuroendocrine carcimona)].,2011-12-20
22172928,The changes of ERG channel expression after administration of antiepileptic drugs in the hippocampus of epilepsy gerbil model.,2011-07-30
22172917,Evidence-based modeling of network discharge dynamics during periodic pacing to control epileptiform activity.,2011-06-07
22172768,Seizure source imaging by means of FINE spatio-temporal dipole localization and directed transfer function in partial epilepsy patients.,2011-04-22
22172650,Interneuronal calcium channel abnormalities in posttraumatic epileptogenic neocortex.,2011-09-14
22172610,Epilepsy: new epidemiological and therapeutic perspectives.,2011-12-17
22172283,Refractory epilepsy and deep brain stimulation.,2011-01-05
22171351,Epilepsy in patients with a brain tumour: focal epilepsy requires focused treatment.,2011-12-16
22170945,Child neurology: epilepsy of infancy with migrating focal seizures.,2011-12-16
22170887,Comparative efficacy of combination drug therapy in refractory epilepsy.,2011-12-16
22170880,Benign paroxysmal positional vertigo: new opportunities but still old challenges.,2011-12-16
22170119,[Epilepsy and scientific thinking].,2011-12-16
22170118,[Myths and facts about epilepsy and witches].,2011-12-16
22169571,[Experience with levetiracetam in the treatment of childhood refractory epilepsy].,2010-09-17
22169383,Neonatal seizures associated with a severe neonatal myoclonus like dyskinesia due to a familial KCNQ2 gene mutation.,2011-06-24
22169211,Epileptic seizures from abnormal networks: why some seizures defy predictability.,2011-06-15
22168767,"The 2011 E. B. Hershberg award for important discoveries in medicinally active substances: (1S,3S)-3-amino-4-difluoromethylenyl-1-cyclopentanoic acid (CPP-115), a GABA aminotransferase inactivator and new treatment for drug addiction and infantile spasms.",2011-12-16
22168451,Epilepsy in horses: aetiological classification and predictive factors.,2011-12-16
22168063,[The development of organization of medical social care of patients with epilepsy].,2011-12-16
22167565,Population pharmacokinetics of valproic acid in pediatric patients with epilepsy: considerations for dosing spinal muscular atrophy patients.,2011-12-15
22165732,[Sleep peptides in experimental models of epilepsy].,2011-12-15
22164920,[Infantile spasms and modified hypsarrhythmia].,2011-12-15
22162063,Epileptic networks in focal cortical dysplasia revealed using electroencephalography-functional magnetic resonance imaging.,2011-12-14
22161808,Couple functioning and post-traumatic stress symptoms in US Army couples: the role of resilience.,2011-11-16
22160787,Increased placental growth factor in cerebrospinal fluid of patients with epilepsy.,2011-01-07
22157618,"Early microglial activation precedes neuronal loss in the brain of the Cstb-/- mouse model of progressive myoclonus epilepsy, EPM1.",2011-12-14
22157055,Epileptogenic pachygyria demonstrating on FDG PET.,2011-12-14
22156944,Automated algorithm for generalized tonic-clonic epileptic seizure onset detection based on sEMG zero-crossing rate.,2011-12-14
22155806,Fasting insulin and HOMA-index changes in patients treated with valproic acid.,2011-12-14
22155653,Increased cholecystokinin labeling in the hippocampus of a mouse model of epilepsy maps to spines and glutamatergic terminals.,2011-11-02
22155548,"Perspectives of zebrafish models of epilepsy: what, how and where next?",2011-09-28
22155377,Automatic hippocampal segmentation in temporal lobe epilepsy: impact of developmental abnormalities.,2011-06-29
22155045,Individualized localization and cortical surface-based registration of intracranial electrodes.,2011-07-08
22154554,Unverricht-Lundborg disease: homozygosity for a new splicing mutation in the cystatin B gene.,2011-06-24
22154553,Pure bipolar electro-coagulation on functional cortex in the treatment of epilepsy involving eloquent areas.,2011-07-07
22154515,Cognitive-behavioral therapy for depression in patients with temporal lobe epilepsy: a pilot study.,2011-09-06
22154486,Efficacy of temporal lobe surgery for epilepsy in patients with negative MRI for mesial temporal lobe sclerosis.,2011-05-12
22153995,A case report of surgically treated drug resistant epilepsy associated with subependymal nodular heterotopia.,2011-08-19
22153876,Eyelid myoclonia with absences occurring during the clinical course of cryptogenic myoclonic epilepsy of early childhood.,2011-04-15
22152680,"Lipoic acid synthetase deficiency causes neonatal-onset epilepsy, defective mitochondrial energy metabolism, and glycine elevation.",2011-08-29
22151702,Mosaic SCN1A mutations in familial partial epilepsy with antecedent febrile seizures.,2011-12-14
22150818,Clinical anticipation in Japanese families of benign adult familial myoclonus epilepsy.,2011-12-14
22150779,Low frequency stimulation of ventral hippocampal commissures reduces seizures in a rat model of chronic temporal lobe epilepsy.,2011-12-14
22150645,Pure haploinsufficiency for Dravet syndrome Na(V)1.1 (SCN1A) sodium channel truncating mutations.,2011-12-14
22150583,The electroencephalogram of idiopathic generalized epilepsy.,2011-12-14
22150524,Impaired consciousness in epilepsy investigated by a prospective responsiveness in epilepsy scale (RES).,2011-12-14
22150055,Drug-resistant epilepsy.,2011-12-14
22150054,Drug-resistant epilepsy.,2011-12-14
22150053,Drug-resistant epilepsy.,2011-12-14
22149871,Wireless and batteryless biomedical microsystem for neural recording and epilepsy suppression based on brain focal cooling.,2011-12-14
22149658,The use of newer antiepileptic drugs in patients with renal failure.,2011-12-14
22147323,Genetic diagnosis of severe myoclonic epilepsy of infancy (Dravet syndrome) with SCN1A mutations in the Hong Kong Chinese patients.,2011-12-08
22147314,Intracranial electroencephalogram to evaluate refractory temporal and frontal lobe epilepsy.,2011-12-08
22147072,Genetic epilepsy with febrile seizures plus: definite and borderline phenotypes.,2011-12-08
22146749,Recording of fast activity at the onset of partial seizures: depth EEG vs. scalp EEG.,2011-06-07
22146421,Recognize and manage psychiatric comorbidities in patients with epilepsy.,2011-12-08
22146420,Surgical successes and failures of invasive video-EEG monitoring in the presurgical evaluation of epilepsy.,2011-12-08
22146419,The medical management of epilepsy.,2011-12-08
22146418,Epilepsy and celiac disease: review of literature.,2011-12-08
22146350,Electroencephalographic findings in acute subdural hematoma.,2011-12-08
22145460,The effects of antiepileptic drugs on the relationships between leptin levels and bone turnover in prepubertal children with epilepsy.,2011-12-08
22144309,An in vitro trauma model to study rodent and human astrocyte reactivity.,2011-12-07
22142783,Long-term neurological outcome in children with early-onset epilepsy associated with tuberous sclerosis.,2011-02-11
22142420,Epilepsy in four genetically determined syndromes of intellectual disability.,2011-12-07
22141279,"Epileptic syndromes: differential treatment in infants, children, and adolescents.",2011-12-07
22078523,Resetting of brain dynamics: epileptic versus psychogenic nonepileptic seizures.,2011-08-26
22078521,Quantitative EEG analysis for automated detection of nonconvulsive seizures in intensive care units.,2011-08-23
22078517,Automated EEG detection algorithms and clinical semiology in epilepsy: importance of correlations.,2011-08-16
22078512,Anticipating the unobserved: prediction of subclinical seizures.,2011-08-22
22078511,Electrical probing of cortical excitability in patients with epilepsy.,2011-07-05
22078510,Computational model prospective on the observation of proictal states in epileptic neuronal systems.,2011-08-17
22140131,Can diffusion tensor imaging (DTI) identify epileptogenic tubers in tuberous sclerosis complex? Correlation with α-[11C]methyl-L-tryptophan ([11C] AMT) positron emission tomography (PET).,2011-12-06
22140128,"Neurologic presentation, diagnostics, and therapeutic insights in a severe case of adenylosuccinate lyase deficiency.",2011-12-06
22139591,Lamotrigine XR conversion to monotherapy: first study using a historical control group.,2011-12-06
22138633,Nonlinear hemodynamic responses in human epilepsy: a multimodal analysis with fNIRS-EEG and fMRI-EEG.,2011-07-22
22138615,On the role of astrocytes in epilepsy: a functional modeling approach.,2011-08-12
22138453,The Written Declaration on Epilepsy: an important achievement for Europe and beyond.,2011-11-08
22138216,A de novo 3.57 Mb microdeletion in 8q12.3q13.2 in a patient with mild intellectual disability and epilepsy.,2011-09-07
22138133,Cerebral expression of drug transporters in epilepsy.,2011-05-01
22138026,Multiple endocrine neoplasia type 1 presenting as refractory epilepsy and polyneuropathy--a case report.,2011-06-28
22137992,[Hot water-induced epileptic crisis].,2009-06-10
22137579,Cerebral hemispherectomy: sensory scores before and after intensive mobility training.,2011-08-26
22137569,Suboptimal anti-epilepsy drug use is common among indigenous patients with seizures presenting to the emergency department.,2011-05-02
22137114,Diagnostic accuracy of a structured interview for nocturnal frontal lobe epilepsy (SINFLE): a proposal for developing diagnostic criteria.,2011-03-14
22136079,Valproate effects on generalized spike-wave discharges and photoparoxysmal response.,2011-12-06
22136078,Prospective use of subtraction ictal SPECT coregistered to MRI (SISCOM) in presurgical evaluation of epilepsy.,2011-12-06
22136077,Determinants of health-related quality of life in pharmacoresistant epilepsy: results from a large multicenter study of consecutively enrolled patients using validated quantitative assessments.,2011-12-06
22134097,Evidence-based models of care for people with epilepsy.,2011-10-17
22134096,Epilepsy in the Twitter era: a need to re-tweet the way we think about seizures.,2011-08-28
22133817,The ketogenic diet and the QT interval.,2011-01-06
22132915,The role of magnetoencephalography in children undergoing hemispherectomy.,2011-12-03
22132487,Complex febrile seizures in children.,2011-12-03
22132204,Subclinical epileptiform process in patients with unipolar depression and its indirect psychophysiological manifestations.,2011-08-01
22132097,"A novel mutation in the HSD17B10 gene of a 10-year-old boy with refractory epilepsy, choreoathetosis and learning disability.",2011-02-10
22131395,Recessive loss-of-function mutation in the pacemaker HCN2 channel causing increased neuronal excitability in a patient with idiopathic generalized epilepsy.,2011-12-02
22131316,Nicotine reduces mortality of developing rats exposed to high-altitude hypoxia and partially suppresses the duration of cortical epileptic afterdischarges.,2011-12-02
22131192,Neuroradiological and neurofunctional examinations for patients with 22q11.2 deletion.,2011-12-02
22131039,"Vulnerability of an epileptic case to psychosis: sodium valproate with lamotrigine, forced normalization, postictal psychosis or all?",2011-05-27
22130047,Vagus nerve stimulation has a positive effect on mood in patients with refractory epilepsy.,2010-09-20
22130040,Increased membrane shedding--indicated by an elevation of CD133-enriched membrane particles--into the CSF in partial epilepsy.,2011-07-19
22130039,Paradoxical lateralization of non-invasive electroencephalographic ictal patterns in extra-temporal epilepsies.,2011-09-22
22130038,Long-term experience with fractionated stereotactic radiotherapy in pharmacoresistant epilepsy: neurological and MRI changes.,2011-10-17
22130005,Physical injuries in patients with epilepsy and their associated risk factors.,2011-09-14
22130004,Co-morbidity of epilepsy in Tanzanian children: a community-based case-control study.,2011-08-09
22128345,"Dysfunction of extrasynaptic GABAergic transmission in phospholipase C-related, but catalytically inactive protein 1 knockout mice is associated with an epilepsy phenotype.",2011-12-01
22127658,[Factors linked to adhesion to treatment in patients with refractory and non-refractory epilepsy].,2011-12-01
22126418,Mortality after temporal lobe epilepsy surgery.,2011-12-01
22126400,Enhanced actions of adenosine in medial entorhinal cortex layer II stellate neurons in temporal lobe epilepsy are mediated via A(1)-receptor activation.,2011-12-01
22126371,"Increased risk of sudden unexpected death in epilepsy in females using lamotrigine: a nested, case-control study.",2011-12-01
22126325,Gray matter loss correlates with mesial temporal lobe neuronal hyperexcitability inside the human seizure-onset zone.,2011-12-01
22126307,Geographic variation in the age- and gender-specific prevalence and incidence of epilepsy: analysis of Taiwanese National Health Insurance-based data.,2011-12-01
22126260,Presurgical language mapping in children with epilepsy: clinical usefulness of functional magnetic resonance imaging for the planning of cortical stimulation.,2011-12-01
22126214,Cardiac arrhythmias and sudden unexpected death in epilepsy (SUDEP).,2011-12-01
22125634,Resting-state EEG source localization and functional connectivity in schizophrenia-like psychosis of epilepsy.,2011-07-05
22125079,Video-EEG monitoring methods for characterizing rodent models of tuberous sclerosis and epilepsy.,2011-11-30
22124712,Melatonin does not influence sleep deprivation electroencephalogram recordings in children.,2011-10-03
22124330,Temporal lobe epilepsy masquerading as psychosis--a case report and literature review.,2011-11-30
22124153,The laforin-malin complex negatively regulates glycogen synthesis by modulating cellular glucose uptake via glucose transporters.,2011-11-30
22123895,Psychiatric and medical comorbidity and quality of life outcomes in childhood-onset epilepsy.,2011-11-30
22123485,Intraparenchymal meningioma in a child.,2011-11-30
22123426,Surgical outcomes for intractable epilepsy in children with epileptic spasms.,2011-11-30
22122950,Hemispherotomy or lobectomy? The role of presurgical neuroimaging in a young case of a large porencephalic cyst with intractable epilepsy.,2011-02-16
22120613,Management of acute seizure and status epilepticus in pediatric emergency.,2011-08-04
22120351,Predicting seizure freedom after two or more chronic invasive evaluations in patients with intractable epilepsy.,2010-10-20
22120143,"Spreading convulsions, spreading depolarization and epileptogenesis in human cerebral cortex.",2011-11-29
22120103,[Neuropathology and etiology of focal epilepsy].,2011-11-29
22119797,Value of scalp delayed rhythmic ictal transformation (DRIT) in presurgical assessment of temporal lobe epilepsy.,2011-07-20
22119694,"Concurrent medical conditions and health care use and needs among children with learning and behavioral developmental disabilities, National Health Interview Survey, 2006-2010.",2011-10-06
22119637,Conversion from enzyme-inducing antiepileptic drugs to topiramate: effects on lipids and C-reactive protein.,2011-08-03
22119636,Low glycemic index treatment for epilepsy in tuberous sclerosis complex.,2011-08-11
22119503,Treatment of epilepsy in adults: expert opinion in China.,2011-09-25
22119193,Increased expression of calponin-3 in epileptic patients and experimental rats.,2011-07-11
22119172,Extended retention intervals can help to bridge the gap between subjective and objective memory impairment.,2011-09-16
22119107,Behavioral problems in children with epilepsy in rural Kenya.,2011-08-16
22119105,Natural course of epilepsy concomitant with CNS tuberculomas.,2011-04-26
22118838,MEG-based identification of the epileptogenic zone in occult peri-insular epilepsy.,2011-07-17
22118295,A de novo mutation in an Italian sporadic patient affected by nocturnal frontal lobe epilepsy.,2011-11-29
22116939,Two-stage genome-wide association study identifies variants in CAMSAP1L1 as susceptibility loci for epilepsy in Chinese.,2011-11-26
22116015,"Benign convulsions in newborns and infants: occurrence, clinical course and prognosis.",2011-05-03
22115940,"Interictal spikes, seizures and ictal cell death are not necessary for post-traumatic epileptogenesis in vitro.",2011-08-14
22115002,Does Dravet syndrome have a recognizable face?,2011-05-26
22114996,Genetic and biologic classification of infantile spasms.,2011-04-11
22114217,The usefulness of electroencephalograms in a survey of children from the Western cape of South Africa.,2011-11-25
22114216,Buccal swab analysis of mitochondrial enzyme deficiency and DNA defects in a child with suspected myoclonic epilepsy and ragged red fibers (MERRF).,2011-11-25
22114214,Evaluation of subclinical hypothyroidism in ambulatory children with controlled epilepsy on valproate monotherapy.,2011-11-25
22114211,Long-term follow-up for ophthalmologic sequelae in children treated with corticosteroids for infantile spasms.,2011-11-25
22113511,Epilepsy cases in pregnant and postpartum women: a practical approach.,2011-11-25
22112921,Modeling neuropathologies as disruption of normal sequence generation in working memory networks.,2011-05-21
22112607,[Association of type 1 diabetes mellitus and epilepsy in children. A cohort of 10 cases].,2010-12-23
22112306,Visuoperceptual and visuospatial abilities prior to and after anterior temporal lobectomy: a case study.,2011-09-14
22112305,Disobedience and driving in patients with epilepsy.,2011-07-15
22108816,Role of gap junctions in epilepsy.,2011-11-24
22108441,"""Tell me how do I feel""--emotion recognition and theory of mind in symptomatic mesial temporal lobe epilepsy.",2011-07-26
22107833,Dual protective effect of Passiflora incarnata in epilepsy and associated post-ictal depression.,2011-05-23
22106086,Early infantile epileptic encephalopathy associated with the disrupted gene encoding Slit-Robo Rho GTPase activating protein 2 (SRGAP2).,2011-01-25
22106085,"In vivo biocompatibility and in vitro characterization of poly-lactide-co-glycolide structures containing levetiracetam, for the treatment of epilepsy.",2011-01-17
22106001,"Chromosomal loss of 3q26.3-3q26.32, involving a partial neuroligin 1 deletion, identified by genomic microarray in a child with microcephaly, seizure disorder, and severe intellectual disability.",2011-02-22
22105561,[Treating Neonates with Levetiracetam: a survey among German University Hospitals].,2011-11-23
22105141,Exploring the relationship between autism spectrum disorder and epilepsy using latent class cluster analysis.,2011-11-23
22105092,Genetics of temporal lobe epilepsy.,2011-08-20
22104086,Eicosanoid levels in the neocortex of drug-resistant epileptic patients submitted to epilepsy surgery.,2011-07-26
22104018,[Febrile seizures in the first year of life: Dravet spectrum epilepsy?].,2011-06-08
22102157,Source connectivity analysis from MEG and its application to epilepsy source localization.,2011-08-03
22101998,Dietary treatment of epilepsy: rebirth of an ancient treatment.,2011-11-22
22101060,GABAergic transmission in temporal lobe epilepsy: the role of neurosteroids.,2011-07-01
22100951,It's just petit mal: she'll grow out of it.,2011-11-22
22100860,Density spectral array analysis of SREDA during EEG-video monitoring.,2011-04-05
22100272,The afterhyperpolarizing potential following a train of action potentials is suppressed in an acute epilepsy model in the rat Cornu Ammonis 1 area.,2011-02-17
22100148,Non-invasive continuous EEG-fNIRS recording of temporal lobe seizures.,2011-07-01
22100147,Frontal lobe function in temporal lobe epilepsy.,2011-01-04
22100146,Dynamics of frequency flow in epileptic brain during extra-temporal partial and idiopathic generalized epilepsy.,2011-07-22
22100066,Neuropsychological function in patients who have had epilepsy surgery: a long-term follow-up.,2011-06-27
22100065,"Pre- and postictal, not ictal, heart rate distinguishes complex partial and psychogenic nonepileptic seizures.",2011-09-21
22099528,Perceived benefits of sharing health data between people with epilepsy on an online platform.,2011-06-20
22099527,Cortical thickness abnormalities associated with depressive symptoms in temporal lobe epilepsy.,2011-08-08
22099198,[Changes of regulatory T cells in the peripheral blood of children with epilepsy].,2011-11-22
22099183,Electroencephalographic recordings in dogs suffering from idiopathic and symptomatic epilepsy: diagnostic value of interictal short time EEG protocols supplemented by two activation techniques.,2010-06-23
22097953,Termination of refractory focal status epilepticus by the P-glycoprotein inhibitor verapamil.,2011-11-22
22097274,"[Expression of C-fos, C-jun in hippocampus under the model of transmitting epileptic discharge from brain tissue to muscular tissue on its own skull].",2011-11-22
22097250,[EEG signal classification based on EMD and SVM].,2011-11-22
22095800,Clobazam approved for seizure disorder.,2011-11-19
22094480,Long-term association between seizure outcome and depression after resective epilepsy surgery.,2011-11-19
22094447,"Introduction--Epilepsy Research UK Workshop 2010 on ""Preictal Phenomena"".",2011-11-19
22094446,Seizure probability in animal models of acquired epilepsy: a perspective on the concept of the preictal state.,2011-09-23
22093937,[Effects of magnesium valproate on endocrine system and reproductive functions of female epileptics].,2011-11-19
22093593,Improving safety outcomes in the epilepsy monitoring unit.,2011-04-05
22093423,[Impact of pharmacogenetics on the drug therapy of epilepsy].,2011-11-19
22093418,[Electroclinical features of myoclonic-atonic epilepsy].,2011-11-19
22093416,[Paying close attention to the misdiagnosis problems of childhood epilepsies].,2011-11-19
22093393,New anti-epileptic drugs: overcoming the limits of randomised controlled trials.,2011-11-19
22093247,What about dads? An exploratory analysis of depressive symptoms in paternal primary caregivers of children with epilepsy.,2011-09-28
22092630,"Epilepsy in the Petit Basset Griffon Vendeen: prevalence, semiology, and clinical phenotype.",2011-04-28
22092282,Is there a critical period for mossy fiber sprouting in a mouse model of temporal lobe epilepsy?,2011-11-19
22092238,Distinct white matter abnormalities in different idiopathic generalized epilepsy syndromes.,2011-11-19
22092154,Acute encephalopathy in children with Dravet syndrome.,2011-11-19
22092111,Overexpression of ADK in human astrocytic tumors and peritumoral tissue is related to tumor-associated epilepsy.,2011-11-19
22092080,Behavioural comorbidity in Tanzanian children with epilepsy: a community-based case-control study.,2011-11-19
22091925,"Beyond seizures and medications: normal activity limitations, social support, and mental health in epilepsy.",2011-11-19
22091816,Ventricular enlargement in new-onset pediatric epilepsies.,2011-11-19
22091778,Genetic and environmental correlates of topiramate-induced cognitive impairment.,2011-11-19
22091708,Newly diagnosed epileptic seizures: focus on an elderly population on the French island of Réunion in the Southern Indian Ocean.,2011-11-19
22091642,Methodology of photic stimulation revisited: updated European algorithm for visual stimulation in the EEG laboratory.,2011-11-19
22091603,"Efficacy, tolerability, and pharmacokinetics of oxcarbazepine oral loading in patients with epilepsy.",2011-11-19
22091599,"The use of recently approved antiepileptic drugs: use with caution, use in refractory patients or use as first-line indications?",2011-11-19
22091592,Eslicarbazepine acetate for partial-onset seizures.,2011-11-19
22088487,Forensic antiepileptic drug levels in autopsy cases of epilepsy.,2011-06-20
22086429,[Takotsubo cardiomyopathy as a complication of an epileptic status].,2011-11-17
22085975,"Disentangling the myriad genomics of complex disorders, specifically focusing on autism, epilepsy, and schizophrenia.",2011-11-17
22085881,Impaired egocentric memory and reduced somatosensory cortex size in temporal lobe epilepsy with hippocampal sclerosis.,2011-07-22
22085658,Neuroimaging of migrational disorders in pediatric epilepsy.,2011-11-17
22085257,Effects of long-term antiepileptic drug monotherapy on vascular risk factors and atherosclerosis.,2011-11-17
22084137,Limitations of NIS database in evaluation of epilepsy surgery morbidity and mortality.,2011-11-16
22083836,Dentatorubral-pallidoluysian atrophy: haplotype of Asian origin in 2 Italian families.,2011-06-01
22083797,Clinical significance of rare copy number variations in epilepsy: a case-control survey using microarray-based comparative genomic hybridization.,2011-11-16
22083282,[Drug treatment of epilepsy].,2011-11-16
22082659,Promoter variants determine γ-aminobutyric acid homeostasis-related gene transcription in human epileptic hippocampi.,2011-11-16
22080383,From migraine to epilepsy: a threshold mechanism?,2010-12-26
22079883,Effects of amygdala-hippocampal stimulation on interictal epileptic discharges.,2011-06-24
22079438,What makes a simple partial seizure complex?,2011-09-26
22079436,Ictal headache: headache as first ictal symptom in focal epilepsy.,2011-09-22
22079325,Increased expression of placental growth factor in patients with temporal lobe epilepsy and a rat model.,2011-05-04
22079130,Epilepsy and cerebral palsy: characteristics and trends in children born in 1976-1998.,2011-04-26
22078652,Consensus-recommended diagnostic and therapeutic guidelines for drug-resistant epilepsy in Spain (Consenso RATE-España).,2011-09-01
22078651,Drug-resistant epilepsy: current recommendations for diagnosis and treatment in Spain.,2011-09-01
22078544,The serpinopathies studying serpin polymerization in vivo.,2011-11-15
22077648,Cancer risk in people with epilepsy using valproate-sodium.,2011-11-15
22076136,Redistribution of CB1 cannabinoid receptors in the acute and chronic phases of pilocarpine-induced epilepsy.,2011-06-08
22074565,Challenge of neurological and psychosocial problems in developing countries.,2011-11-15
22072219,"Authors' response to the Schaller's comment, ""how eloquent is eloquent?"".",2011-09-18
22071555,Early clinical features in Dravet syndrome patients with and without SCN1A mutations.,2010-12-15
22071552,Localization of ictal onset zones in Lennox-Gastaut syndrome (LGS) based on information theoretical time delay analysis of intracranial electroencephalography (iEEG).,2011-07-28
22071550,Transition to seizure in photosensitive epilepsy.,2011-03-20
22070525,Minimizing pharmacodynamic interactions of high doses of lacosamide.,2011-11-11
22070477,"Sudden, unexpected death in epilepsy.",2011-11-11
22070383,Investigating the role of zinc in a rat model of epilepsy.,2011-11-11
22070283,Seizures and epilepsy in Alzheimer's disease.,2011-11-11
22068210,Examining clinically relevant levels of depressive symptoms in mothers following a diagnosis of epilepsy in their children: a prospective analysis.,2011-04-07
22067970,Teaching NeuroImages: mesial temporal sclerosis after a prolonged unprovoked seizure in an infant.,2011-11-10
22067942,Rud syndrome does not exist.,2011-11-10
22067422,Characterization of the supplementary motor area syndrome and seizure outcome after medial frontal lobe resections in pediatric epilepsy surgery.,2011-11-10
22065260,Migraine attack triggering a generalised seizure: is this a case of migralepsy or ictal epileptic headache?,2011-05-12
22064884,Glutamate and tumor-associated epilepsy.,2011-11-09
22063818,The causes and consequences of transient epileptic amnesia.,2011-11-09
22063021,Host factors affecting antiepileptic drug delivery-pharmacokinetic variability.,2011-07-15
22062945,"Herbs in epilepsy: evidence for efficacy, toxicity, and interactions.",2011-11-09
22062944,Surgical management of intractable childhood epilepsy: curative and palliative procedures.,2011-11-09
22062943,Neurostimulation: vagus nerve stimulation and beyond.,2011-11-09
22062942,Metabolic treatments for intractable epilepsy.,2011-11-09
22062941,Pharmacologic treatment of intractable epilepsy in children: a syndrome-based approach.,2011-11-09
22062940,The evaluation of treatment-resistant epilepsy.,2011-11-09
22062939,Intractable childhood epilepsy: choosing between the treatments.,2011-11-09
22061183,Balancing clinical benefits of vigabatrin with its associated risk of vision loss.,2011-11-09
22061180,"Primer on visual field testing, electroretinography, and other visual assessments for patients treated with vigabatrin.",2011-11-09
22061179,"Vigabatrin therapy for infantile spasms: review of major trials in Europe, Canada, and the United States; and recommendations for dosing.",2011-11-09
22061178,Vigabatrin therapy for refractory complex partial seizures: review of clinical trial experience in the United States.,2011-11-09
22061177,Vigabatrin therapy for refractory complex partial seizures: review of major European trials.,2011-11-09
22061176,Mechanism of action of vigabatrin: correcting misperceptions.,2011-11-09
22061175,Vigabatrin 35 years later - from mechanism of action to benefit-risk considerations.,2011-11-09
22059374,[New generation antiepileptics: what do they offer in terms of improved tolerability and safety?].,2011-11-09
22059373,[Oligoepilepsy: a real entity or the benign form of epileptic disorder?].,2011-11-09
22059372,[Neuropsychological methods and trends in epilepsy management].,2011-11-09
22059371,[The role of neuronavigation in the assessment and surgical treatment of drug-resistant epilepsy].,2011-11-09
22059370,"[New antiepileptic drugs, and therapeutic considerations].",2011-11-09
22059368,[The clinical utility of genetic testing in epilepsy].,2011-11-09
22059367,[Role of deep brain stimulation in epilepsy].,2011-11-09
22059366,[Prolonged EEG-monitoring].,2011-11-09
22059365,[The methodology and objectives of registrating high frequency oscillation in epilepsy].,2011-11-09
22059363,[Magnetic resonance measuring and analitic methods in epilepsy].,2011-11-09
22059362,[Functional magnetic resonance imaging for cortical mapping in epilepsy].,2011-11-09
22057163,Synthesis and anticonvulsant evaluation of dimethylethanolamine analogues of valproic acid and its tetramethylcyclopropyl analogue.,2011-07-27
22056814,Aura interruption: the Andrews/Reiter behavioral intervention may reduce seizures and improve quality of life - a pilot trial.,2011-07-31
22056632,"Genome arrays for the detection of copy number variations in idiopathic mental retardation, idiopathic generalized epilepsy and neuropsychiatric disorders: lessons for diagnostic workflow and research.",2011-11-08
22056530,Quantitative PET analyses of regional [11C]PE2I binding to the dopamine transporter--application to juvenile myoclonic epilepsy.,2011-06-03
22056342,The NMDA receptor complex as a therapeutic target in epilepsy: a review.,2011-04-13
22056341,Evaluation of possible antioxidant and anticonvulsant effects of the ethyl acetate fraction from Platonia insignis Mart. (Bacuri) on epilepsy models.,2011-02-02
22056281,Association of epilepsy and type 1 diabetes mellitus in children and adolescents: is there an increased risk for diabetic ketoacidosis?,2011-01-07
22055355,Systems biology impact on antiepileptic drug discovery.,2011-07-14
22055354,From depressive symptoms to depression in people with epilepsy: contribution of physical exercise to improve this picture.,2011-04-14
22055353,Independent predictors and a prognostic model for surgical outcome in refractory frontal lobe epilepsy.,2011-07-01
22055352,Simultaneous determination of valproic acid and 2-propyl-4-pentenoic acid for the prediction of clinical adverse effects in Chinese patients with epilepsy.,2011-07-02
22054628,Paraneoplastic encephalitis presenting as postpartum psychosis.,2010-12-22
22054116,The pharmacology of new antiepileptic drugs: does a novel mechanism of action really matter?,2011-11-08
22053552,Vagus nerve stimulation in the treatment of patients with pharmacoresistant epilepsy: our experiences.,2011-11-08
21967368,Therapeutic potential of new antiinflammatory drugs.,2011-10-05
22052632,Epileptic seizures after octreotide administration in a 6.5-year-old female with ALL and L-asparaginase associated pancreatitis: a possible drug interaction.,2011-11-05
22051708,[Silent celiac disease among 21 patients with cryptogenic epilepsy].,2011-11-05
22051612,Creatine reduces oxidative stress markers but does not protect against seizure susceptibility after severe traumatic brain injury.,2011-05-28
22050979,Long term outcomes in patients with preoperative generalized interictal epileptiform abnormalities following amygdalohippocampectomy.,2011-07-26
